Thu Sep 24 01:37:21 +0000 2020,RT @BardsFM,Peaceful protestors.  BLM and ANTIFA terrorists are deploying arson as their number one method of terror. Castle laws in most States do not apply to arson... fyi.  https://t.co/3hcXqv2HBL,4744542975,Heather Tracy,3490
Thu Sep 24 01:37:21 +0000 2020,RT @thomaskaine5,"ARIZONA. trump/republicans, including your senator Martha McSally, plan to address deficit:  1) CUTTING SOCIAL SECURITY   2) ENDING Affordable Care Act - case is pending before the supreme court  Scary for Seniors and those with health issues.",833384574965182464,John,2246
Thu Sep 24 01:37:21 +0000 2020,RT @TheCompanyMan,"“Biden 2020,” “BLM,” and an anarchy symbol 🤔🤔🤔  Sounds like a the vandal is an OANN or Fox News viewer.   🤷🏿‍♂️🤷🏿‍♂️🤷🏿‍♂️",1259418481075924993,@099,13
Thu Sep 24 01:37:21 +0000 2020,RT @RealCandaceO,So excited about this. I’m officially a New York Times Bestselling author.  🙌🙌🙌🙌🙌🙌,1297914710197710850,RocksNCows,8
Thu Sep 24 01:37:21 +0000 2020,RT @OnlineDetective,"@washingtonpost Looks like Oct. 7th will soon be FIFTH AMENDMENT Wednesday. This ruling so relevant bc what're realistic options for Eric, assigned stooge CEO Trump Org. NY AG has the goods - state tax docs claiming one set #'s contradicting insurance/bank/property tax docs #'s different. FRAUD!",844753920899629057,sally,389
Thu Sep 24 01:37:21 +0000 2020,,"“Embattled, unpopular leader of ruling ethnic faction undermines democratic legitimacy and threatens violence.”  https://t.co/BWuuPkpddc",2336915086,Victor Ray is Sheltering in Place,8588
Thu Sep 24 01:37:21 +0000 2020,RT @alfranken,"On Aug. 17 Trump said, “If I lose, it means the election is rigged.” With today’s response he is promising violence if he loses. We cannot bear having this goon as president beyond Jan 20.",122303156,Leighton haughton,34
Thu Sep 24 01:37:21 +0000 2020,RT @RadioFreeTom,"Trump has just been asked, as no president has ever had to be asked in the modern era, whether he will commit to a peaceful transfer of power.  Trump says: We will have to see what happens  This one moment by itself is an impeachable offense.",1225590920533377025,Elsa Buckingham,50
Thu Sep 24 01:37:21 +0000 2020,,"US: OK, what's the plan - what are we doing? How are we stopping Trump? Dems: Ya! Yes! So, I sent out a tweet. US: Chill, ok, so what's next? Dems: Like.. T-Shirts, maybe? I was thinking... maybe something like ""Dictator Trump"" idk? US: Sure.. ok.. and then? Dems: Another tweet?",22698363,Anna Thorup,443
Thu Sep 24 01:37:21 +0000 2020,RT @AriBerman,If your vote didn’t matter Trump wouldn’t be trying so hard to suppress it,488644836,wanda phillips🌹💚,145
Thu Sep 24 01:37:21 +0000 2020,RT @AshaRangappa_,"THREAD. It is important to take note and be prepared for the unprecedented actions Trump says he intends to take after the election. But it is also important not to allow his *wishful* reality to *become the reality. To do that, consider Trump's psychological POV right now:",272766130,Letter writer,5215
Thu Sep 24 01:37:21 +0000 2020,RT @EvanBoyce77,You won’t see this on CNN or Fox News for that matter..  too bad.  Americans need to see the Democrats and Biden supporters in action. https://t.co/yMxI5inAM9,1248588727997419520,Tru ℒee,45
Thu Sep 24 01:37:21 +0000 2020,RT @Politidope,"Trump doesn't have to ""concede"" the election to be kindly escorted out of the White House by the U.S. Marshals.",2726499822,Cassie Hill,1240
Thu Sep 24 01:37:21 +0000 2020,RT @RandyResist,"@MittRomney When we learned you traveled with your dog on the roof of your car, we knew you were reckless. Now we are careening down hill with democracy in peril and you just disconnected the brakes, by giving Trump a 5-4 SCOTUS ruling to steal the election on any technicality he has gaslit.",203765012,ConnieL,12998
Thu Sep 24 01:37:21 +0000 2020,RT @DanRather,This is where we are. Will any Republican stand up?,4331812755,Kelly Sweeney,184
Thu Sep 24 01:37:21 +0000 2020,RT @DanRather,This is where we are. Will any Republican stand up?,2835390941,Mark S McCowan,318
Thu Sep 24 01:37:21 +0000 2020,RT @RachelCleves,This should be the headline of every newspaper: Trump calls for ending democracy in the United States. https://t.co/M1udc…,212351588,Teri Kamaunu,172
Thu Sep 24 01:37:21 +0000 2020,RT @ColumbiaBugle,"End Of Tucker Carlson's Monologue On The Riots  ""If Joe Biden wins on Nov. 3rd, billion dollar corporations like Hearst will be fine. The billionaires paying for all of this, stocking the U-haul with riot supplies, will be fine. But where will you be? You'll be on your own."" 4/ https://t.co/I2xjUiYowp",1150914516,Regina 🇺🇸,2618
Thu Sep 24 01:37:21 +0000 2020,RT @TeaPainUSA,Yet you will vote to confirm the justice that will help Trump do it.,3167709977,booda22,296
Thu Sep 24 01:37:21 +0000 2020,RT @JonahPlatt,"If you support Trump, you are a fascist. You are a villain of history. You are the bad guys in the movie. Know that.",2664835478,Alex,45
Thu Sep 24 01:37:21 +0000 2020,RT @RaymondArroyo,The @IngrahamAngle #SeenAndUnseen TONIGHT: Joe Biden goes to North Carolina for a tiny economic summit.  And how “uncommitted” were those voters at the ABC Trump Town Hall? Find out @FoxNews 10:35PM E. https://t.co/e2DrVCXy3L,983480802003574785,SendingSea,628
Thu Sep 24 01:37:21 +0000 2020,RT @mmpadellan,Donald J. trump is a White Supremacist terrorist.  Prove me wrong.,1299582941383794690,Andy Yakaridan,21
Thu Sep 24 01:37:21 +0000 2020,RT @MikeMan67771347,Ok lets have some fun they Just text me asking to support Biden so please everyone text the number underlines in RED #MAGALANDSLIDE2020  REMEMBER TO RT SO WE CAN GET AS MANY INVOLVED AS POSSIBLE. 🇺🇲🇺🇲🇺🇲 https://t.co/VevXuwARWh,946395530434924544,THE Tom Walsh,2264
Thu Sep 24 01:37:21 +0000 2020,RT @catvalente,"This is a coup.  It is a plan, two months ahead of time, to nullify an election &amp; retain power no matter the result.  Reported openly for all to see.  The media won’t use that word, or focus on this, but it’s a coup.  They’re just seeing if we accept it.  https://t.co/lKw9zR2LMK",3316139052,Chaotic Waha,8
Thu Sep 24 01:37:21 +0000 2020,RT @JoeConchaTV,"Question to Trump: “Prince Harry and Meghan Markle chimed in on the U.S. election and are essentially encouraging people to vote for Joe Biden. I wanted to get your reaction to that.""  Trump answer: ""I'm not a fan of hers. I wish a lot of luck to Harry because he's gonna need it”",4886325111,Rick Proctor,2575
Thu Sep 24 01:37:21 +0000 2020,RT @CP24,Trump won't commit to peaceful transfer of power if he loses https://t.co/d0FRcTfsPx https://t.co/OodEDxW93e,168325298,king of shadows,288
Thu Sep 24 01:37:21 +0000 2020,RT @DonaldJTrumpJr,I wonder if New York’s Attorney General @TishJames will go after Hunter Biden now that We know he took $3.5 million from the wife of the mayor of Moscow a known PUTIN  associate?   You would think that’d be something they’d be interested in... that and the sex trafficking!,38222601,Trumpism - Text TRUMP to 88022,726
Thu Sep 24 01:37:21 +0000 2020,RT @DonaldJTrumpJr,I know children running for first grade class president that spend more time campaigning then Joe Biden has running for a president of the United States.,874447615672422400,Jen M,2
Thu Sep 24 01:37:21 +0000 2020,RT @ChuckCallesto,BREAKING REPORT: Florida AG Refers BLOOMBERG TO FBI FOR CRIMINAL INVESTIGATION After He Pledged To Pay Felons’ Fines So They Can Vote In Apparent Attempt To Boost Biden...,229540995,❌Francis UCAB-UCV❌❌,2305
Thu Sep 24 01:37:21 +0000 2020,RT @chipfranklin,Trump won't commit to a peaceful transition of power for 2 reasons:  1) He's losing.  2) New York prison.  Where's the li…,3317621227,ChrisS 💛💙🪐⭐️🌙🌌,1960
Thu Sep 24 01:37:21 +0000 2020,,@JennaEllisEsq My faith is in Trump not some imaginary deity,949655415658336256,Dave Phipps,126
Thu Sep 24 01:37:21 +0000 2020,RT @JamesTrumpKAG,"@HunterBiden’s dealing with #Burisma go far beyond that energy company in..  If you vote Joe Biden &amp; Democrats, that makes you corrupt — what a terrible legacy for you &amp; your family!  Senate Committees Release Explosive Report on Hunter Biden | Dan Bongino https://t.co/TAF9Ye47sH",1146478009,Sooner🇺🇸MAGA,37044
Thu Sep 24 01:37:21 +0000 2020,RT @Cathygraphics1,"#BREAKING  Hiking 🥾 is the answer, who cares what the question was... (I’m sure trump never hikes😌🤡) #WednesdayVibes #naturelovers https://t.co/vb1SBDuTYj",1007606025258594304,TennesseeJedi,1554
Thu Sep 24 01:37:21 +0000 2020,RT @theepictheymer,liberals upon hearing that trump is going to try and get rid of the ballots https://t.co/AgWRpSiVfi,81438223,cashew🥮,182
Thu Sep 24 01:37:21 +0000 2020,,"@kimguilfoyle @YAFBiden biden fake  phoney fraud! Trojan  hourse for the socialist left!  A puttet with a paper bag  for a brain, the dems but in  what ever they want and  the pupet agrees!  Trump2020 save the  American way of life1l",2744806876,M ID,0
Thu Sep 24 01:37:21 +0000 2020,RT @TombStoneWyatt,So very many people in rough neighbourhoods want out and their only hope is Trump !   God sent Trump to save us !!!!   Watch powerful video   #TornadoTrump   https://t.co/jXEIRnFhKK,2875873180,Charles Sayegh,690
Thu Sep 24 01:37:21 +0000 2020,RT @RickyRebelRocks,Thank you @newsmax 🙏🏻,25502928,jasmine,3302
Thu Sep 24 01:37:21 +0000 2020,RT @redsteeze,And now people who talked about nothing but Russia for the past 3 1/2 years will tell us why this doesn't matter.,1025490681765285892,Ohiogirl5472,441
Thu Sep 24 01:37:22 +0000 2020,RT @CalebJHull,2 police officers have now been shot in Louisville and rushed to the hospital.  Joe Biden or Nancy Pelosi coming out against violence in the last week or two won’t cut it. They demonized police for months and called rioters “peaceful.”,759996103,Alyssa Jo♡,2980
Thu Sep 24 01:37:22 +0000 2020,RT @realTuckFrumper,Trump’s vaccine czar refuses to give up stock in drug company involved in his government role https://t.co/w0MTkY0QIJ,1639708165,txkaty,3157
Thu Sep 24 01:37:22 +0000 2020,RT @rishibagree,Good to see that President Trump has balls to call a spade a spade  https://t.co/tRgcFFouBl,854602869441536000,Magesh_ravt,122
Thu Sep 24 01:37:22 +0000 2020,RT @TrumpGirlOnFire,Never will we forget the day Donald Trump walked down the escalator.  That day needs to be a National Holiday!    National Trump Day! ❤🇺🇸 https://t.co/KXIJLvyduY,44869102,dculver925,43
Thu Sep 24 01:37:22 +0000 2020,RT @taradublinrocks,"Thank you @BrianKarem for getting Trump to incite sedition on live TV. Once again, I call for @HouseJudiciary to #CensureTrump, then #ImpeachTrumpAgain before the election. You have enough material, you have the time. LET'S GO #TrumpCoupPlot @SpeakerPelosi @RepAdamSchiff",610042918,shell,1965
Thu Sep 24 01:37:22 +0000 2020,RT @AllezLesBoulez,"not a problem, if he doesn't leave office we can just vote him out https://t.co/ILdYIm2laR",2728384973,Moon Truther,177
Thu Sep 24 01:37:22 +0000 2020,RT @Cernovich,The most ignored story of the day will be this one.  https://t.co/2zF2IC3U6l,840035455500447744,sarah,1114
Thu Sep 24 01:37:21 +0000 2020,,MF won’t leave? No problem https://t.co/kB1sNNgzte,23702210,mikell young 🤓,1195
Thu Sep 24 01:37:22 +0000 2020,RT @atensnut,Wow.  This is a disaster.,995592410737664000,Michelle Coles,26
Thu Sep 24 01:37:22 +0000 2020,RT @COsweda,"THREAD  A nice Canadian lady sent ricin to @realDonaldTrump.  Being a Canadian, of course she has a bug up her exhaust pipe about American immigration policy.  https://t.co/fRsckvr8lG",44673422,Dianne 🦋🌷🦋,17657
Thu Sep 24 01:37:22 +0000 2020,RT @_leolionheart_,Stock market crashing.,22332932,Exiled_Soul,1856
Thu Sep 24 01:37:22 +0000 2020,RT @thebradfordfile,The Biden family is as corrupt as the Clintons.,1599502272,dusty,38
Thu Sep 24 01:37:22 +0000 2020,,"Biden's problems are way past ""insecurity"".",897457940134850560,Brother3,1349
Thu Sep 24 01:37:22 +0000 2020,RT @intheMatrixxx,Tesla sues to overturn Trump administration tariffs on communist China https://t.co/liPD2dDvVZ,1231501596359450624,logoexpartbd,28
Thu Sep 24 01:37:22 +0000 2020,RT @jonfavs,He’s trying to cheat because he’s losing.   He’s trying to stop us from voting because he’s losing.  He’s trying to make us afraid because he’s losing.   We beat him by showing up in record numbers.,16318269,John Davidson,186
Thu Sep 24 01:37:22 +0000 2020,RT @politvidchannel,BREAKING: Federal Elections Commissioner to Trump 'We do not get rid of ballots',713312242272481280,Sue,1159
Thu Sep 24 01:37:22 +0000 2020,RT @VinceCoglianese,"In the quest for power, Democrats are concerned that one of their leaders has lost a step in old age, and it’s not Joe Biden. https://t.co/XmXHER0drO",1189903670277787650,Anne,42
Thu Sep 24 01:37:22 +0000 2020,RT @RealJamesWoods,Finally the entire #Russia scam by Democrats makes sense...  https://t.co/Rc3jafw1aj,14202065,Honor the Patriot,4546
Thu Sep 24 01:37:22 +0000 2020,RT @GOPLeader,If Nancy Pelosi tries to impeach President Trump for appointing a Supreme Court Justice—as the Constitution requires him to do—we will take steps to remove her as Speaker. https://t.co/NIJMgcBbii,734313504,michele ⭐️⭐️⭐️,447
Thu Sep 24 01:37:22 +0000 2020,RT @EvanMcMullin,"A word to my fellow principled conservatives and Republicans: Voting for Biden doesn't mean you agree with every position he holds or that you can't oppose decisions he makes as president. It just means that you're prioritizing the Constitution, truth &amp; decency in this election.",1286429044158935040,daisyy5887,10
Thu Sep 24 01:37:22 +0000 2020,RT @no_silenced,Our future under a Joe Biden Presidency.... https://t.co/IB9aaT6P8L,16632562,Suzie-Q Peaceful Protestor,5105
Thu Sep 24 01:37:22 +0000 2020,RT @MaddowBlog,"""The longer Trump succeeds in keeping the vote count in doubt, the more pressure legislators will feel to act before the safe-harbor deadline expires.""",1225775809446785024,Meme_Guru2020,284
Thu Sep 24 01:37:22 +0000 2020,RT @KlasfeldReports,"BREAKING:   Eric Trump CANNOT delay his deposition by @NewYorkStateAG until after election.  ""This court finds [Eric Trump's] application unpersuasive,"" Justice Engoran says, noting his is ""not bound by the timelines of the election.""  Background: https://t.co/bdshDiDfJM",800197859664498688,Chitown,1501
Thu Sep 24 01:37:22 +0000 2020,RT @Amy_Siskind,Turned on CNN.  They are for a lack of a better word speechless about Trump’s statements on a peaceful transition and vaccines.    It is legal?  It is presidential?    The question is who will stop him. Who will fight for our democracy.,896496644656685056,Georgia Garrison,3065
Thu Sep 24 01:37:22 +0000 2020,RT @TrumpWarRoom,Senate report links Hunter Biden to ‘prostitution or human trafficking ring’ https://t.co/ruatagdKd5,1212423580945797120,Betsy,1289
Thu Sep 24 01:37:22 +0000 2020,RT @davematt88,"Kayleigh Mcenany's argument that Trump did a good job with the coronavirus because only 200,000 people died instead of 2 million is a stupid argument. It's like if a babysitter said I did a good job babysitting because only one of the kids died when I was watching them.",79646990,Rob Rivera🌊👍🏖🐕🐍🚴‍♀️😄,253
Thu Sep 24 01:37:22 +0000 2020,,Good Question,774857622,Beverly Boswell,385
Thu Sep 24 01:37:22 +0000 2020,,@EvanMcMullin Any conservative voting for Biden has lost their mind. Period.,1252044632600440838,Drnopain,16
Thu Sep 24 01:37:22 +0000 2020,RT @thebradfordfile,Democrats spent four years and millions investigating Trump and all they got was Hunter Biden taking $3.5 million from…,1147960019511599106,Jen,1037
Thu Sep 24 01:37:22 +0000 2020,RT @vanbadham,"You know how I’m (somehow, involuntarily) on that Trump campaign mailing list? I just received my NINTH plea since midnight for money.   I think they’re scared.",142534232,💧Bill Fryar,1598
Thu Sep 24 01:37:22 +0000 2020,RT @SethAbramson,The simple version: Putin wanted to reassert control over the Ukrainian energy market at a time he was about to begin illegally aiding Trump's re-election; Trump engineered Putin reasserting that control; Putin responded by ramping up efforts to aid Trump.  A public quid pro quo.,597649066,wear a damn mask,5736
Thu Sep 24 01:37:22 +0000 2020,RT @cullend,Ohio is still up for grabs. Poll after poll shows 7-11% undecided voters. We know on a county by county basis exactly how weak Trump is - he's even ran out of money to run ads in Ohio. Together we can prevent him from declaring victory on election night👇  https://t.co/0DsVtC0rUQ https://t.co/JE1pcTSaKN,308750887,Jim McCasland,6446
Thu Sep 24 01:37:22 +0000 2020,RT @TeaBoots,"This is so powerful..this mans voice is how a whole lot of people are feeling ..  “To me, Trump is a freaking God-send. To me, Trump is life. https://t.co/qaPUg4FGT5",1620314504,Southern Sportsman,959
Thu Sep 24 01:37:22 +0000 2020,RT @BruceDuck2,"@Maelvampyre @BillKristol General Milley has spoken up, and that's huge. Trump can't hold on to power illegitimately without military backing. https://t.co/f4hhvoRATE",1211000992059162624,T Wood,7
Thu Sep 24 01:37:22 +0000 2020,RT @SaftyInNumbers,@ElieNYC Teri’s thread helped talk me down from the ledge. Worth reading. https://t.co/nBetLtB14L,51827732,Kathy NJ,10866
Thu Sep 24 01:37:22 +0000 2020,RT @ColumbiaBugle,You pandered to the mob for months.   You’re too late. https://t.co/F6ZiWu3oC7,19889304,Paul,51
Thu Sep 24 01:37:22 +0000 2020,,"🎶 do you remember The scary fourth night of November,  Trump denying the votes of electors,  While democracy wastes away 🎶 https://t.co/tngjcxhLZN",266295169,Leila Violette,232
Thu Sep 24 01:37:22 +0000 2020,RT @PalmerReport,"Now that Trump can see he's likely to lose and it's not likely to be close, he's suggesting he can just magically stay in power anyway. He's trying to use laughably empty threats to scare you into paralysis. If you fall for this silly nonsense, you're too gullible for words.",14066183,Michael DeAloia,5893
Thu Sep 24 01:37:22 +0000 2020,RT @Baligubadle1,dOnald tRump’s Boogaloo thugs terrorizing folks in Louisville. https://t.co/rJZinxVPpY,893162485808803841,Christopher C. Hagan,207
Thu Sep 24 01:37:22 +0000 2020,RT @mmpadellan,Donald J. trump is a White Supremacist terrorist.  Prove me wrong.,565986705,Scorpio_DivaNov3rd♏️,2723
Thu Sep 24 01:37:22 +0000 2020,RT @votevets,"Together with @NuestroPAC, we are hitting Trump hard on Spanish language TV targeting voters in Florida.  Former GOP Hispanic outreach director and Iraq War veteran NAILS Trump for his negligent response to Puerto Rico after Maria and disparaging those who serve. https://t.co/UlCp3AUONd",260500535,A. Cranwell Madden,44
Thu Sep 24 01:37:23 +0000 2020,RT @cnni,"US President Trump would not commit to providing a peaceful transition of power after Election Day, lending further fuel to concerns he may not relinquish his office should he lose in November.  ""Well, we're going to have to see what happens,"" he said. https://t.co/Kg8d7QtAa2",2477150935,❀Olena_LP❀,168
Thu Sep 24 01:37:23 +0000 2020,RT @bannerite,Trump is afraid of ballots. Pass it on.,34919856,Calamity Shawn 💙💙 🌊🌊,1183
Thu Sep 24 01:37:23 +0000 2020,RT @GarbageApe,"Labor has no friend. And if you've decided over the course of the past four years to throw in with Trump because he ""triggers the libs"" you're a fool. The working class has no place to go.",4570440376,Aaron Roueche,6
Thu Sep 24 01:37:23 +0000 2020,RT @KillAuDeepState,💥BREAKING💥  The Senate report on Hunter Biden has just been released.  Seems Hunter wired $3.5 million to Russians who were a part of an “Eastern European prostitution  or human trafficking ring”❗️  Here is the 87 page report below.👇  https://t.co/KzE4QIdQY4,984766643539619845,Rachael Geraghty,799
Thu Sep 24 01:37:23 +0000 2020,RT @people4kam,"Unbelievable. Reporters have decided to write an article and complain that Biden arrives late to press conferences. Meanwhile, Trump is literally threatening the lives of journalists. https://t.co/PpVzQNLU83",635019590,Me,2111
Thu Sep 24 01:37:23 +0000 2020,,'The Republican Party does not have the backbone to turn against Trump' - Bob Woodward,577432768,Rod Emmerson,6702
Thu Sep 24 01:37:23 +0000 2020,RT @DoYouEvenLif,I am voting for Joe Biden because I want to be part of a historic Democratic landslide victory. Pass it on.,1224566569319239680,Maddog,7630
Thu Sep 24 01:37:23 +0000 2020,RT @GreatDismal,Exactly this: https://t.co/lP8gAfQA3Y,16735564,Plinkles🌊🌊🌊🇵🇸🇸🇾 Im+🍑,976
Thu Sep 24 01:37:23 +0000 2020,RT @JulieOliverTX,Donald Trump doesn't decide whether or not he leaves office.  We do.,2268167983,Lindsey Reppuhn Campbell,74
Thu Sep 24 01:37:23 +0000 2020,RT @MaddowBlog,"""If Trump sheds all restraint, and if his Republican allies play the parts he assigns them, he could obstruct the emergence of a legally unambiguous victory for Biden in the Electoral College and then in Congress."" https://t.co/dKDIbiY21k",932773264149098497,Lori Paske,55
Thu Sep 24 01:37:23 +0000 2020,RT @wechoosewisdom,"Do y’all think your radicalized Trump neighbor is going to drive to Chicago or New York to start their civil war? Nope, they’re going to terrorized other White Folks in their majority White Communities. Racism is killing White Folks in America.",4904668651,JeepVotesGoodTrouble💛,3373
Thu Sep 24 01:37:23 +0000 2020,,@WelcomeToDot I bet. I think I've saw more Trump signs in MA than AR. My travels have been limited since returning.,43023680,nicole chandler,319
Thu Sep 24 01:37:23 +0000 2020,RT @brhodes,How can it be “unthinkable” when it already happened? Who are you even talking about? Say Trump’s name not Belarus.,353409738,Miki K,34
Thu Sep 24 01:37:23 +0000 2020,RT @twana20905489,"I’m losing followers again left and right :(  please help me reach 6,00o today to piss Twitter off ..love my President T…",28675744,🇺🇸Magic Wand 😎 Putin's Bitch,10928
Thu Sep 24 01:37:23 +0000 2020,RT @nycsouthpaw,"This was his answer in 2016 when asked (even more ludicrously m) if he’d “accept the results of the election” should he lose. Afaik, he has never committed to this fundamental element of the continuity of the republic, and he relishes publicly toying with the other possibilities.",44270262,Kim TC,871
Thu Sep 24 01:37:23 +0000 2020,RT @HawaiiDelilah,"Trump: ""Get rid of the ballots and you won't have a transfer, you'll have a continuation.""   Whether you are in journalism, elected to office, or citizen, if you are not focused on THIS, you do not grasp the national crisis. We are past the guardrails of democracy &amp; off the cliff",443290122,Guillory Magazine,57
Thu Sep 24 01:37:23 +0000 2020,RT @BoSnerdley,Out of Twitter Jail.  After my Hunter Biden tweet - locked out for hours.,1271946159570014208,mike gaizo,40
Thu Sep 24 01:37:23 +0000 2020,RT @thebradfordfile,The Biden family literally colluded with Russia and China for profit.   You can’t make this crap up.,59160477,carra palmer,124
Thu Sep 24 01:37:23 +0000 2020,,"@ProjectLincoln  Trump's nickname needs to be ""the veterinarian"",as he has completely neutered de-testicled and emasculated @tedcruz @LindseyGrahamSC @marcorubio @senatemajldr @TuckerCarlson @BillOReilly @lisamurkowski @SenMcSallyAZ @tatereeves and a solid 30-40% of ""Republicans""",950736588,jason in flagstaff,566
Thu Sep 24 01:37:23 +0000 2020,RT @axios,"NEW: Biden on Wednesday condemned the grand jury indictment of a Louisville police officer who entered Breonna Taylor's home in a botched drug raid that led to her death, saying in a statement the decision ""does not answer"" for equal justice. https://t.co/4WVvRr6Hh4",46832259,Mary,477
Thu Sep 24 01:37:23 +0000 2020,RT @jourdayen,"politicians haven’t actually *said* that they’re going to stop every single bad thing trump is doing, we just assume they will. kinda like how we assumed obama would undo everything bush did (which did not happen)",933567610821730304,Gamer Grrrl Vanilla 🎮,285
Thu Sep 24 01:37:23 +0000 2020,RT @seanmdav,"Biden campaign spokesman doesn't deny a single allegation in the Senate report on the Biden family's corrupt foreign business dealings, including the allegation that Hunter used proceeds from a shady Moscow business deal to buy trafficked prostitutes. https://t.co/mEv5B1haAE",19664992,Sherry TRUMP2020,916
Thu Sep 24 01:37:23 +0000 2020,RT @Amy_Siskind,NEW:  Judge orders Eric Trump to testify in the New York AG probe of the Trump Org before Election Day.  Go @NewYorkStateA…,1188503073175560192,SleepsWithDogs,787
Thu Sep 24 01:37:23 +0000 2020,RT @RandPaul,"Explosive Senate investigation on Hunter Biden reveals illegal activity that should be referred to DOJ for possible criminal indictment.   BREAKING: Hunter Biden Received Millions From Wife Of Ex-Moscow Mayor, Paid Suspects Allegedly Tied To Trafficking https://t.co/hGzYm7H2RI",1271543053795373059,MicroDoc,204
Thu Sep 24 01:37:23 +0000 2020,RT @MSignorile,"Trump should be impeached right now.  No hearings necessary.   Just play the video clip: Doesn't agree to peaceful transfer of power.  Impeach. Make Republicans in Senate, hold trial vote on it.   Now. Oh, and no time for SCOTUS confirmation.  #TrumpCoupPlot",1037859931968299010,"22,000 lies and counting...",1163
Thu Sep 24 01:37:23 +0000 2020,RT @jonfavs,He’s trying to cheat because he’s losing.   He’s trying to stop us from voting because he’s losing.  He’s trying to make us afraid because he’s losing.   We beat him by showing up in record numbers.,1947665678,Leonard Dominguez,4816
Thu Sep 24 01:37:23 +0000 2020,RT @Breaking911,"President Trump announces executive order protecting babies who survive abortion:  “I am announcing that I will be signing the Born Alive Executive Order to ensure that all precious babies born alive, no matter their circumstances, receive the medical care that they deserve."" https://t.co/wcrZzzYuMT",1160232382701682689,Sonya Brown,515
Thu Sep 24 01:37:23 +0000 2020,RT @KimStrassel,"3) ""Shortly after his conversation with Vice President Biden, Hunter Biden contacted Hochstein and asked to meet. According to Hochstein, Hunter became aware of Hochstein’s West Wing conversation with the Vice President, who had mentioned it to Hunter."" (Page 17 of report)",2580789621,susan mathewson,1447
Thu Sep 24 01:37:23 +0000 2020,RT @funder,There’d be less people dead if the GOP Senate had removed Trump.,356229790,Nancy Neill 🇺🇸,232
Thu Sep 24 01:37:23 +0000 2020,RT @davereaboi,"There is no scenario wherein the son of the Vice President legitimately receives million-dollar wires from the *wife* of a foreign politician.   The Biden family is one of the most corrupt in American politics, and journalists covered for them for decades.",1108253939906965505,CC Chi,1710
Thu Sep 24 01:37:23 +0000 2020,RT @DrEricDing,"📍3rd largest cause of death in the US this year, but sure, #COVID19 “affects virtually nobody”. #ByeKayleigh",1239195724073570305,laurie,47
Thu Sep 24 01:37:23 +0000 2020,RT @emeriticus,"Everyone who said ""trust the plan"" when some of us warned Trump was making a mistake listening to Jared Kushner's call for criminal justice reform should pay reparations to families affected by the immensely stupid, dangerous path the administration took. https://t.co/ADBxno8fra",908548248368852992,♠️ Autonomous Allison Zone ♠️,3198
Thu Sep 24 01:37:23 +0000 2020,RT @AshaRangappa_,"9. In short, this thread is a reminder that what Trump *says* is NOT a fait accompli. His goal is, as @RepSwalwell said in our #JusticeLeague event tonight, to sap you of hope. He does not have the power to do that. Don't let him. He is weak, and afraid. You are not.",28633302,“The Honorable” TicaG,3963
Thu Sep 24 01:37:23 +0000 2020,,Can we please hear the respectability liberals sound off on how terrible this is? Right? They should be persuading people not drawing scribbles! Tell us how to conduct the struggle! 😆,26684537,Vilde Chayeh,1199
Thu Sep 24 01:37:23 +0000 2020,RT @RyanAFournier,BREAKING: A new Senate report concludes that Joe Biden allowed his family to enrich themselves...  Through links with foreign governments and companies...  While he was Vice President of the United States...   The Obama admin knew and did nothing.  This is damning.,1291345797406167044,James Bond,3
Thu Sep 24 01:37:23 +0000 2020,RT @DonaldJTrumpJr,I wonder if New York’s Attorney General @TishJames will go after Hunter Biden now that We know he took $3.5 million from the wife of the mayor of Moscow a known PUTIN  associate?   You would think that’d be something they’d be interested in... that and the sex trafficking!,806665567130238976,Mary Rodgers,2213
Thu Sep 24 01:37:23 +0000 2020,RT @HayesBrown,[the German word for ‘something that you’ve always known to be true but once presented with it directly has still caused you great dread’]   https://t.co/ONsnBr7gcX https://t.co/AGHrKSodPf,775360880980660224,gerard angelastro,39
Thu Sep 24 01:37:23 +0000 2020,RT @drawandstrike,"What's that you say?   My goodness, you mean to tell me **HUNTER BIDEN NEVER FILED UNDER FARA AS A FOREIGN AGENT**?  You mean all these foreign actors are just hanging him &amp; his friends these millions n' millions of dollars out of the goodness of their hearts and stuff?",968131227504005120,Sadie Marie,883
Thu Sep 24 01:37:23 +0000 2020,,@stillgray Folks all planned riots !! Buckle up BC when Trump wins plus seats a SC for RBG it’s gonna go bad !! Pray folks 🙏🏻,2470171894,raybansemperfi,268
Thu Sep 24 01:37:23 +0000 2020,RT @ResistSister111,This is it. THIS is the RESISTANCE letting @realDonaldTrump and the @GOP know that they have ZERO fucking chance of winning.  They can't force any of us to accept their cheating results.  It's time people. Prepare to rise up. If our politicians won't take action then we need too.,1286670128130584577,Lisa Kirsch-Lorenc,1237
Thu Sep 24 01:37:23 +0000 2020,RT @MattShipmanVO,I better start seeing more democrats committing to forcefully removing his ass when he loses. It’s already a dictatorship. It’s only going to get worse if he’s not removed.,727519319786164225,Crazy Mobian Writer,326
Thu Sep 24 01:37:23 +0000 2020,RT @BoutrousTed,The @WhiteHouse has been fighting to keep @BrianKarem out of press briefings and even tried to strip him of his hard pass because he asks important questions like this that elicit incriminating answers like this from @realDonaldTrump.,21889674,August Mom,560
